UT,UT_author,full_name,family_name,given_name,author_order
WOS:000764683400001,"WOS:000764683400001_Gumpert, Anna","Gumpert, Anna",Gumpert,Anna,1
WOS:000764683400001,"WOS:000764683400001_Steimer, Henrike","Steimer, Henrike",Steimer,Henrike,2
WOS:000764683400001,"WOS:000764683400001_Antoni, Manfred","Antoni, Manfred",Antoni,Manfred,3
WOS:000544017700003,"WOS:000544017700003_Enke, Benjamin","Enke, Benjamin",Enke,Benjamin,1
WOS:000544015700010,"WOS:000544015700010_Koszegi, Botond","Koszegi, Botond",Koszegi,Botond,1
WOS:000544015700010,"WOS:000544015700010_Matejka, Filip","Matejka, Filip",Matejka,Filip,2
WOS:000507362800003,"WOS:000507362800003_Baqaee, David Rezza","Baqaee, David Rezza",Baqaee,David Rezza,1
WOS:000507362800003,"WOS:000507362800003_Farhi, Emmanuel","Farhi, Emmanuel",Farhi,Emmanuel,2
WOS:000507362800001,"WOS:000507362800001_Fajgelbaum, Pablo D.","Fajgelbaum, Pablo D.",Fajgelbaum,Pablo D.,1
WOS:000507362800001,"WOS:000507362800001_Goldberg, Pinelopi K.","Goldberg, Pinelopi K.",Goldberg,Pinelopi K.,2
WOS:000507362800001,"WOS:000507362800001_Kennedy, Patrick J.","Kennedy, Patrick J.",Kennedy,Patrick J.,3
WOS:000507362800001,"WOS:000507362800001_Khandelwal, Amit K.","Khandelwal, Amit K.",Khandelwal,Amit K.,4
WOS:000489163400004,"WOS:000489163400004_Atalay, Enghin","Atalay, Enghin",Atalay,Enghin,1
WOS:000489163400004,"WOS:000489163400004_Hortacsu, Ali","Hortacsu, Ali",Hortacsu,Ali,2
WOS:000489163400004,"WOS:000489163400004_Li, Mary Jialin","Li, Mary Jialin",Li,Mary Jialin,3
WOS:000489163400004,"WOS:000489163400004_Syverson, Chad","Syverson, Chad",Syverson,Chad,4
WOS:000489161300007,"WOS:000489161300007_Keiser, David A.","Keiser, David A.",Keiser,David A.,1
WOS:000489161300007,"WOS:000489161300007_Shapiro, Joseph S.","Shapiro, Joseph S.",Shapiro,Joseph S.,2
WOS:000451280400006,"WOS:000451280400006_Campante, Filipe","Campante, Filipe",Campante,Filipe,1
WOS:000451280400006,"WOS:000451280400006_Yanagizawa-Drott, David","Yanagizawa-Drott, David",Yanagizawa-Drott,David,2
WOS:000388576700002,"WOS:000388576700002_Baird, Sarah","Baird, Sarah",Baird,Sarah,1
WOS:000388576700002,"WOS:000388576700002_Hicks, Joan Hamory","Hicks, Joan Hamory",Hicks,Joan Hamory,2
WOS:000388576700002,"WOS:000388576700002_Kremer, Michael","Kremer, Michael",Kremer,Michael,3
WOS:000388576700002,"WOS:000388576700002_Miguel, Edward","Miguel, Edward",Miguel,Edward,4
WOS:000380249200004,"WOS:000380249200004_Cesarini, David","Cesarini, David",Cesarini,David,1
WOS:000380249200004,"WOS:000380249200004_Lindqvist, Erik","Lindqvist, Erik",Lindqvist,Erik,2
WOS:000380249200004,"WOS:000380249200004_Ostling, Robert","Ostling, Robert",Ostling,Robert,3
WOS:000380249200004,"WOS:000380249200004_Wallace, Bjorn","Wallace, Bjorn",Wallace,Bjorn,4
WOS:000371602500009,"WOS:000371602500009_Gelber, Alexander","Gelber, Alexander",Gelber,Alexander,1
WOS:000371602500009,"WOS:000371602500009_Isen, Adam","Isen, Adam",Isen,Adam,2
WOS:000371602500009,"WOS:000371602500009_Kessler, Judd B.","Kessler, Judd B.",Kessler,Judd B.,3
WOS:000905046000001,"WOS:000905046000001_Ganong, Peter","Ganong, Peter",Ganong,Peter,1
WOS:000905046000001,"WOS:000905046000001_Noel, Pascal","Noel, Pascal",Noel,Pascal,2
WOS:000892024400001,"WOS:000892024400001_Moscona, Jacob","Moscona, Jacob",Moscona,Jacob,1
WOS:000892024400001,"WOS:000892024400001_Sastry, Karthik A.","Sastry, Karthik A.",Sastry,Karthik A.,2
WOS:000813228500001,"WOS:000813228500001_Barr, Andrew","Barr, Andrew",Barr,Andrew,1
WOS:000813228500001,"WOS:000813228500001_Eggleston, Jonathan","Eggleston, Jonathan",Eggleston,Jonathan,2
WOS:000813228500001,"WOS:000813228500001_Smith, Alexander A.","Smith, Alexander A.",Smith,Alexander A.,3
WOS:000785803800001,"WOS:000785803800001_Knutsson, Daniel","Knutsson, Daniel",Knutsson,Daniel,1
WOS:000785803800001,"WOS:000785803800001_Tyrefors, Bjorn","Tyrefors, Bjorn",Tyrefors,Bjorn,2
WOS:000672777600010,"WOS:000672777600010_Altmejd, Adam","Altmejd, Adam",Altmejd,Adam,1
WOS:000672777600010,"WOS:000672777600010_Barrios-Fernandez, Andres","Barrios-Fernandez, Andres",Barrios-Fernandez,Andres,2
WOS:000672777600010,"WOS:000672777600010_Drlje, Marin","Drlje, Marin",Drlje,Marin,3
WOS:000672777600010,"WOS:000672777600010_Goodman, Joshua","Goodman, Joshua",Goodman,Joshua,4
WOS:000672777600010,"WOS:000672777600010_Hurwitz, Michael","Hurwitz, Michael",Hurwitz,Michael,5
WOS:000672777600010,"WOS:000672777600010_Kovac, Dejan","Kovac, Dejan",Kovac,Dejan,6
WOS:000672777600010,"WOS:000672777600010_Mulhern, Christine","Mulhern, Christine",Mulhern,Christine,7
WOS:000672777600010,"WOS:000672777600010_Neilson, Christopher","Neilson, Christopher",Neilson,Christopher,8
WOS:000672777600010,"WOS:000672777600010_Smith, Jonathan","Smith, Jonathan",Smith,Jonathan,9
WOS:000544017700009,"WOS:000544017700009_Caplin, Andrew","Caplin, Andrew",Caplin,Andrew,1
WOS:000544017700009,"WOS:000544017700009_Csaba, Daniel","Csaba, Daniel",Csaba,Daniel,2
WOS:000544017700009,"WOS:000544017700009_Leahy, John","Leahy, John",Leahy,John,3
WOS:000544017700009,"WOS:000544017700009_Nov, Oded","Nov, Oded",Nov,Oded,4
WOS:000489163400002,"WOS:000489163400002_Jones, Damon","Jones, Damon",Jones,Damon,1
WOS:000489163400002,"WOS:000489163400002_Molitor, David","Molitor, David",Molitor,David,2
WOS:000489163400002,"WOS:000489163400002_Reif, Julian","Reif, Julian",Reif,Julian,3
WOS:000489162800005,"WOS:000489162800005_Kline, Patrick","Kline, Patrick",Kline,Patrick,1
WOS:000489162800005,"WOS:000489162800005_Petkova, Neviana","Petkova, Neviana",Petkova,Neviana,2
WOS:000489162800005,"WOS:000489162800005_Williams, Heidi","Williams, Heidi",Williams,Heidi,3
WOS:000489162800005,"WOS:000489162800005_Zidar, Owen","Zidar, Owen",Zidar,Owen,4
WOS:000489161300009,"WOS:000489161300009_Alvarez, Fernando","Alvarez, Fernando",Alvarez,Fernando,1
WOS:000489161300009,"WOS:000489161300009_Beraja, Martin","Beraja, Martin",Beraja,Martin,2
WOS:000489161300009,"WOS:000489161300009_Gonzalez-Rozada, Martin","Gonzalez-Rozada, Martin",Gonzalez-Rozada,Martin,3
WOS:000489161300009,"WOS:000489161300009_Andres Neumeyer, Pablo","Andres Neumeyer, Pablo",Andres Neumeyer,Pablo,4
WOS:000412764300001,"WOS:000412764300001_Andrews, Isaiah","Andrews, Isaiah",Andrews,Isaiah,1
WOS:000412764300001,"WOS:000412764300001_Gentzkow, Matthew","Gentzkow, Matthew",Gentzkow,Matthew,2
WOS:000412764300001,"WOS:000412764300001_Shapiro, Jesse M.","Shapiro, Jesse M.",Shapiro,Jesse M.,3
WOS:000388576700001,"WOS:000388576700001_Baker, Scott R.","Baker, Scott R.",Baker,Scott R.,1
WOS:000388576700001,"WOS:000388576700001_Bloom, Nicholas","Bloom, Nicholas",Bloom,Nicholas,2
WOS:000388576700001,"WOS:000388576700001_Davis, Steven J.","Davis, Steven J.",Davis,Steven J.,3
WOS:000380249200005,"WOS:000380249200005_Artavanis, Nikolaos","Artavanis, Nikolaos",Artavanis,Nikolaos,1
WOS:000380249200005,"WOS:000380249200005_Morse, Adair","Morse, Adair",Morse,Adair,2
WOS:000380249200005,"WOS:000380249200005_Tsoutsoura, Margarita","Tsoutsoura, Margarita",Tsoutsoura,Margarita,3
WOS:000354733000008,"WOS:000354733000008_Einav, Liran","Einav, Liran",Einav,Liran,1
WOS:000354733000008,"WOS:000354733000008_Finkelstein, Amy","Finkelstein, Amy",Finkelstein,Amy,2
WOS:000354733000008,"WOS:000354733000008_Schrimpf, Paul","Schrimpf, Paul",Schrimpf,Paul,3
WOS:000351525000007,"WOS:000351525000007_Galasso, Alberto","Galasso, Alberto",Galasso,Alberto,1
WOS:000351525000007,"WOS:000351525000007_Schankerman, Mark","Schankerman, Mark",Schankerman,Mark,2
WOS:000342236000002,"WOS:000342236000002_Allen, Treb","Allen, Treb",Allen,Treb,1
WOS:000342236000002,"WOS:000342236000002_Arkolakis, Costas","Arkolakis, Costas",Arkolakis,Costas,2
WOS:000342236000006,"WOS:000342236000006_Hanna, Rema","Hanna, Rema",Hanna,Rema,1
WOS:000342236000006,"WOS:000342236000006_Mullainathan, Sendhil","Mullainathan, Sendhil",Mullainathan,Sendhil,2
WOS:000342236000006,"WOS:000342236000006_Schwartzstein, Joshua","Schwartzstein, Joshua",Schwartzstein,Joshua,3
WOS:000330451700004,"WOS:000330451700004_Michalopoulos, Stelios","Michalopoulos, Stelios",Michalopoulos,Stelios,1
WOS:000330451700004,"WOS:000330451700004_Papaioannou, Elias","Papaioannou, Elias",Papaioannou,Elias,2
WOS:000942114200001,"WOS:000942114200001_Le Pennec, Caroline","Le Pennec, Caroline",Le Pennec,Caroline,1
WOS:000942114200001,"WOS:000942114200001_Pons, Vincent","Pons, Vincent",Pons,Vincent,2
WOS:000885663500001,"WOS:000885663500001_Abadie, Alberto","Abadie, Alberto",Abadie,Alberto,1
WOS:000885663500001,"WOS:000885663500001_Athey, Susan","Athey, Susan",Athey,Susan,2
WOS:000885663500001,"WOS:000885663500001_Imbens, Guido W.","Imbens, Guido W.",Imbens,Guido W.,3
WOS:000885663500001,"WOS:000885663500001_Wooldridge, Jeffrey M.","Wooldridge, Jeffrey M.",Wooldridge,Jeffrey M.,4
WOS:000728439200006,"WOS:000728439200006_Mian, Atif","Mian, Atif",Mian,Atif,1
WOS:000728439200006,"WOS:000728439200006_Straub, Ludwig","Straub, Ludwig",Straub,Ludwig,2
WOS:000728439200006,"WOS:000728439200006_Sufi, Amir","Sufi, Amir",Sufi,Amir,3
WOS:000593217300005,"WOS:000593217300005_Boehm, Johannes","Boehm, Johannes",Boehm,Johannes,1
WOS:000593217300005,"WOS:000593217300005_Oberfield, Ezra","Oberfield, Ezra",Oberfield,Ezra,2
WOS:000489162800010,"WOS:000489162800010_Mbiti, Isaac","Mbiti, Isaac",Mbiti,Isaac,1
WOS:000489162800010,"WOS:000489162800010_Muralidharan, Karthik","Muralidharan, Karthik",Muralidharan,Karthik,2
WOS:000489162800010,"WOS:000489162800010_Romero, Mauricio","Romero, Mauricio",Romero,Mauricio,3
WOS:000489162800010,"WOS:000489162800010_Schipper, Youdi","Schipper, Youdi",Schipper,Youdi,4
WOS:000489162800010,"WOS:000489162800010_Manda, Constantine","Manda, Constantine",Manda,Constantine,5
WOS:000489162800010,"WOS:000489162800010_Rajani, Rakesh","Rajani, Rakesh",Rajani,Rakesh,6
WOS:000451280400009,"WOS:000451280400009_Bursztyn, Leonardo","Bursztyn, Leonardo",Bursztyn,Leonardo,1
WOS:000451280400009,"WOS:000451280400009_Ferman, Bruno","Ferman, Bruno",Ferman,Bruno,2
WOS:000451280400009,"WOS:000451280400009_Fiorin, Stefano","Fiorin, Stefano",Fiorin,Stefano,3
WOS:000451280400009,"WOS:000451280400009_Kanz, Martin","Kanz, Martin",Kanz,Martin,4
WOS:000451280400009,"WOS:000451280400009_Rao, Gautam","Rao, Gautam",Rao,Gautam,5
WOS:000451280400004,"WOS:000451280400004_Nakamura, Emi","Nakamura, Emi",Nakamura,Emi,1
WOS:000451280400004,"WOS:000451280400004_Steinsson, Jon","Steinsson, Jon",Steinsson,Jon,2
WOS:000401981500003,"WOS:000401981500003_Kogan, Leonid","Kogan, Leonid",Kogan,Leonid,1
WOS:000401981500003,"WOS:000401981500003_Papanikolaou, Dimitris","Papanikolaou, Dimitris",Papanikolaou,Dimitris,2
WOS:000401981500003,"WOS:000401981500003_Seru, Amit","Seru, Amit",Seru,Amit,3
WOS:000401981500003,"WOS:000401981500003_Stoffman, Noah","Stoffman, Noah",Stoffman,Noah,4
WOS:000383326100009,"WOS:000383326100009_Broner, Fernando","Broner, Fernando",Broner,Fernando,1
WOS:000383326100009,"WOS:000383326100009_Ventura, Jaume","Ventura, Jaume",Ventura,Jaume,2
WOS:000371602500006,"WOS:000371602500006_Casaburi, Lorenzo","Casaburi, Lorenzo",Casaburi,Lorenzo,1
WOS:000371602500006,"WOS:000371602500006_Troiano, Ugo","Troiano, Ugo",Troiano,Ugo,2
WOS:000354733000011,"WOS:000354733000011_Dal Bo, Ernesto","Dal Bo, Ernesto",Dal Bo,Ernesto,1
WOS:000354733000011,"WOS:000354733000011_Finan, Frederico","Finan, Frederico",Finan,Frederico,2
WOS:000354733000011,"WOS:000354733000011_Rossi, Martín A.","Rossi, Martín A.",Rossi,Martín A.,3
WOS:000351525000004,"WOS:000351525000004_Bloom, Nicholas","Bloom, Nicholas",Bloom,Nicholas,1
WOS:000351525000004,"WOS:000351525000004_Liang, James","Liang, James",Liang,James,2
WOS:000351525000004,"WOS:000351525000004_Roberts, John","Roberts, John",Roberts,John,3
WOS:000351525000004,"WOS:000351525000004_Ying, Zhichun Jenny","Ying, Zhichun Jenny",Ying,Zhichun Jenny,4
WOS:001065157900001,"WOS:001065157900001_Adukia, Anjali","Adukia, Anjali",Adukia,Anjali,1
WOS:001065157900001,"WOS:001065157900001_Eble, Alex","Eble, Alex",Eble,Alex,2
WOS:001065157900001,"WOS:001065157900001_Harrison, Emileigh","Harrison, Emileigh",Harrison,Emileigh,3
WOS:001065157900001,"WOS:001065157900001_Runesha, Hakizumwami Birali","Runesha, Hakizumwami Birali",Runesha,Hakizumwami Birali,4
WOS:001065157900001,"WOS:001065157900001_Szasz, Teodora","Szasz, Teodora",Szasz,Teodora,5
WOS:000999691800001,"WOS:000999691800001_Bazzi, Samuel","Bazzi, Samuel",Bazzi,Samuel,1
WOS:000999691800001,"WOS:000999691800001_Ferrara, Andreas","Ferrara, Andreas",Ferrara,Andreas,2
WOS:000999691800001,"WOS:000999691800001_Fiszbein, Martin","Fiszbein, Martin",Fiszbein,Martin,3
WOS:000999691800001,"WOS:000999691800001_Pearson, Thomas","Pearson, Thomas",Pearson,Thomas,4
WOS:000999691800001,"WOS:000999691800001_Testa, Patrick A.","Testa, Patrick A.",Testa,Patrick A.,5
WOS:000855414400001,"WOS:000855414400001_Kermani, Amir","Kermani, Amir",Kermani,Amir,1
WOS:000855414400001,"WOS:000855414400001_Ma, Yueran","Ma, Yueran",Ma,Yueran,2
WOS:000770421700001,"WOS:000770421700001_Hazell, Jonathon","Hazell, Jonathon",Hazell,Jonathon,1
WOS:000770421700001,"WOS:000770421700001_Herreno, Juan","Herreno, Juan",Herreno,Juan,2
WOS:000770421700001,"WOS:000770421700001_Nakamura, Emi","Nakamura, Emi",Nakamura,Emi,3
WOS:000770421700001,"WOS:000770421700001_Steinsson, Jon","Steinsson, Jon",Steinsson,Jon,4
WOS:000728439200010,"WOS:000728439200010_Angeletos, George-Marios","Angeletos, George-Marios",Angeletos,George-Marios,1
WOS:000728439200010,"WOS:000728439200010_Sastry, Karthik A.","Sastry, Karthik A.",Sastry,Karthik A.,2
WOS:000743312400005,"WOS:000743312400005_Biasi, Barbara","Biasi, Barbara",Biasi,Barbara,1
WOS:000743312400005,"WOS:000743312400005_Sarsons, Heather","Sarsons, Heather",Sarsons,Heather,2
WOS:000642334600004,"WOS:000642334600004_Shapiro, Joseph S.","Shapiro, Joseph S.",Shapiro,Joseph S.,1
WOS:000544015700008,"WOS:000544015700008_Bustos, Paula","Bustos, Paula",Bustos,Paula,1
WOS:000544015700008,"WOS:000544015700008_Garber, Gabriel","Garber, Gabriel",Garber,Gabriel,2
WOS:000544015700008,"WOS:000544015700008_Ponticelli, Jacopo","Ponticelli, Jacopo",Ponticelli,Jacopo,3
WOS:000489162100004,"WOS:000489162100004_Jaravel, Xavier","Jaravel, Xavier",Jaravel,Xavier,1
WOS:000451280400003,"WOS:000451280400003_Cai, Jing","Cai, Jing",Cai,Jing,1
WOS:000451280400003,"WOS:000451280400003_Szeidl, Adam","Szeidl, Adam",Szeidl,Adam,2
WOS:000435871300007,"WOS:000435871300007_Che, Yeon-Koo","Che, Yeon-Koo",Che,Yeon-Koo,1
WOS:000435871300007,"WOS:000435871300007_Horner, Johannes","Horner, Johannes",Horner,Johannes,2
WOS:000423802600007,"WOS:000423802600007_Henderson, J. Vernon","Henderson, J. Vernon",Henderson,J. Vernon,1
WOS:000423802600007,"WOS:000423802600007_Squires, Tim","Squires, Tim",Squires,Tim,2
WOS:000423802600007,"WOS:000423802600007_Storeygard, Adam","Storeygard, Adam",Storeygard,Adam,3
WOS:000423802600007,"WOS:000423802600007_Weil, David","Weil, David",Weil,David,4
WOS:000412764300008,"WOS:000412764300008_Gopinath, Gita","Gopinath, Gita",Gopinath,Gita,1
WOS:000412764300008,"WOS:000412764300008_Kalemli-Ozcan, Sebnem","Kalemli-Ozcan, Sebnem",Kalemli-Ozcan,Sebnem,2
WOS:000412764300008,"WOS:000412764300008_Karabarbounis, Loukas","Karabarbounis, Loukas",Karabarbounis,Loukas,3
WOS:000412764300008,"WOS:000412764300008_Villegas-Sanchez, Carolina","Villegas-Sanchez, Carolina",Villegas-Sanchez,Carolina,4
WOS:000406177000011,"WOS:000406177000011_Kirkeboen, Lars","Kirkeboen, Lars",Kirkeboen,Lars,1
WOS:000406177000011,"WOS:000406177000011_Leuven, Edwin","Leuven, Edwin",Leuven,Edwin,2
WOS:000406177000011,"WOS:000406177000011_Mogstad, Magne","Mogstad, Magne",Mogstad,Magne,3
WOS:000365535400007,"WOS:000365535400007_Adena, Maja","Adena, Maja",Adena,Maja,1
WOS:000365535400007,"WOS:000365535400007_Enikolopov, Ruben","Enikolopov, Ruben",Enikolopov,Ruben,2
WOS:000365535400007,"WOS:000365535400007_Petrova, Maria","Petrova, Maria",Petrova,Maria,3
WOS:000365535400007,"WOS:000365535400007_Santarosa, Veronica","Santarosa, Veronica",Santarosa,Veronica,4
WOS:000365535400007,"WOS:000365535400007_Zhuravskaya, Ekaterina","Zhuravskaya, Ekaterina",Zhuravskaya,Ekaterina,5
WOS:000365535400004,"WOS:000365535400004_Aguiar, Mark","Aguiar, Mark",Aguiar,Mark,1
WOS:000365535400004,"WOS:000365535400004_Amador, Manuel","Amador, Manuel",Amador,Manuel,2
WOS:000365535400004,"WOS:000365535400004_Farhi, Emmanuel","Farhi, Emmanuel",Farhi,Emmanuel,3
WOS:000365535400004,"WOS:000365535400004_Gopinath, Gita","Gopinath, Gita",Gopinath,Gita,4
WOS:000351525000001,"WOS:000351525000001_Giglio, Stefano","Giglio, Stefano",Giglio,Stefano,1
WOS:000351525000001,"WOS:000351525000001_Maggiori, Matteo","Maggiori, Matteo",Maggiori,Matteo,2
WOS:000351525000001,"WOS:000351525000001_Stroebel, Johannes","Stroebel, Johannes",Stroebel,Johannes,3
WOS:000336146600010,"WOS:000336146600010_Hodler, Roland","Hodler, Roland",Hodler,Roland,1
WOS:000336146600010,"WOS:000336146600010_Raschky, Paul A.","Raschky, Paul A.",Raschky,Paul A.,2
WOS:001010970300001,"WOS:001010970300001_Ghosh, Arkadev","Ghosh, Arkadev",Ghosh,Arkadev,1
WOS:001010970300001,"WOS:001010970300001_Hwang, Sam Il Myoung","Hwang, Sam Il Myoung",Hwang,Sam Il Myoung,2
WOS:001010970300001,"WOS:001010970300001_Squires, Munir","Squires, Munir",Squires,Munir,3
WOS:000946888200001,"WOS:000946888200001_Besley, Timothy","Besley, Timothy",Besley,Timothy,1
WOS:000946888200001,"WOS:000946888200001_Persson, Torsten","Persson, Torsten",Persson,Torsten,2
WOS:000836125300001,"WOS:000836125300001_Ilut, Cosmin","Ilut, Cosmin",Ilut,Cosmin,1
WOS:000836125300001,"WOS:000836125300001_Valchev, Rosen","Valchev, Rosen",Valchev,Rosen,2
WOS:000612198000002,"WOS:000612198000002_Baron, Matthew","Baron, Matthew",Baron,Matthew,1
WOS:000612198000002,"WOS:000612198000002_Verner, Emil","Verner, Emil",Verner,Emil,2
WOS:000612198000002,"WOS:000612198000002_Xiong, Wei","Xiong, Wei",Xiong,Wei,3
WOS:000489163400008,"WOS:000489163400008_Benson, Alan","Benson, Alan",Benson,Alan,1
WOS:000489163400008,"WOS:000489163400008_Li, Danielle","Li, Danielle",Li,Danielle,2
WOS:000489163400008,"WOS:000489163400008_Shue, Kelly","Shue, Kelly",Shue,Kelly,3
WOS:000489162800009,"WOS:000489162800009_Allcott, Hunt","Allcott, Hunt",Allcott,Hunt,1
WOS:000489162800009,"WOS:000489162800009_Lockwood, Benjamin B.","Lockwood, Benjamin B.",Lockwood,Benjamin B.,2
WOS:000489162800009,"WOS:000489162800009_Taubinsky, Dmitry","Taubinsky, Dmitry",Taubinsky,Dmitry,3
WOS:000489162800007,"WOS:000489162800007_Barjamovic, Gojko","Barjamovic, Gojko",Barjamovic,Gojko,1
WOS:000489162800007,"WOS:000489162800007_Chaney, Thomas","Chaney, Thomas",Chaney,Thomas,2
WOS:000489162800007,"WOS:000489162800007_Cosar, Kerem","Cosar, Kerem",Cosar,Kerem,3
WOS:000489162800007,"WOS:000489162800007_Hortacsu, Ali","Hortacsu, Ali",Hortacsu,Ali,4
WOS:000451281400003,"WOS:000451281400003_Dickstein, Michael J.","Dickstein, Michael J.",Dickstein,Michael J.,1
WOS:000451281400003,"WOS:000451281400003_Morales, Eduardo","Morales, Eduardo",Morales,Eduardo,2
WOS:000435871300002,"WOS:000435871300002_Breza, Emily","Breza, Emily",Breza,Emily,1
WOS:000435871300002,"WOS:000435871300002_Kaur, Supreet","Kaur, Supreet",Kaur,Supreet,2
WOS:000435871300002,"WOS:000435871300002_Shamdasani, Yogita","Shamdasani, Yogita",Shamdasani,Yogita,3
WOS:000396771300004,"WOS:000396771300004_Tintelnot, Felix","Tintelnot, Felix",Tintelnot,Felix,1
WOS:000388576700006,"WOS:000388576700006_Kline, Patrick","Kline, Patrick",Kline,Patrick,1
WOS:000388576700006,"WOS:000388576700006_Walters, Christopher R.","Walters, Christopher R.",Walters,Christopher R.,2
WOS:000380249200002,"WOS:000380249200002_Pinkovskiy, Maxim","Pinkovskiy, Maxim",Pinkovskiy,Maxim,1
WOS:000380249200002,"WOS:000380249200002_Sala-I-Martin, Xavier","Sala-I-Martin, Xavier",Sala-I-Martin,Xavier,2
WOS:000371602500001,"WOS:000371602500001_Farhi, Emmanuel","Farhi, Emmanuel",Farhi,Emmanuel,1
WOS:000371602500001,"WOS:000371602500001_Gabaix, Xavier","Gabaix, Xavier",Gabaix,Xavier,2
WOS:000371602500007,"WOS:000371602500007_Sampson, Thomas","Sampson, Thomas",Sampson,Thomas,1
WOS:000818056100001,"WOS:000818056100001_Hermo, Santiago","Hermo, Santiago",Hermo,Santiago,1
WOS:000818056100001,"WOS:000818056100001_Paallysaho, Miika","Paallysaho, Miika",Paallysaho,Miika,2
WOS:000818056100001,"WOS:000818056100001_Seim, David","Seim, David",Seim,David,3
WOS:000818056100001,"WOS:000818056100001_Shapiro, Jesse M.","Shapiro, Jesse M.",Shapiro,Jesse M.,4
WOS:000767684700001,"WOS:000767684700001_Acemoglu, Daron","Acemoglu, Daron",Acemoglu,Daron,1
WOS:000767684700001,"WOS:000767684700001_De Feo, Giuseppe","De Feo, Giuseppe",De Feo,Giuseppe,2
WOS:000767684700001,"WOS:000767684700001_De Luca, Giacomo","De Luca, Giacomo",De Luca,Giacomo,3
WOS:000767684700001,"WOS:000767684700001_Russo, Gianluca","Russo, Gianluca",Russo,Gianluca,4
WOS:000743312400006,"WOS:000743312400006_Dustmann, Christian","Dustmann, Christian",Dustmann,Christian,1
WOS:000743312400006,"WOS:000743312400006_Lindner, Attila","Lindner, Attila",Lindner,Attila,2
WOS:000743312400006,"WOS:000743312400006_Schonberg, Uta","Schonberg, Uta",Schonberg,Uta,3
WOS:000743312400006,"WOS:000743312400006_Umkehrer, Matthias","Umkehrer, Matthias",Umkehrer,Matthias,4
WOS:000743312400006,"WOS:000743312400006_vom Berge, Philipp","vom Berge, Philipp",vom Berge,Philipp,5
WOS:000743312400007,"WOS:000743312400007_Akcigit, Ufuk","Akcigit, Ufuk",Akcigit,Ufuk,1
WOS:000743312400007,"WOS:000743312400007_Grigsby, John","Grigsby, John",Grigsby,John,2
WOS:000743312400007,"WOS:000743312400007_Nicholas, Tom","Nicholas, Tom",Nicholas,Tom,3
WOS:000743312400007,"WOS:000743312400007_Stantcheva, Stefanie","Stantcheva, Stefanie",Stantcheva,Stefanie,4
WOS:000743312400002,"WOS:000743312400002_Feigenberg, Benjamin","Feigenberg, Benjamin",Feigenberg,Benjamin,1
WOS:000743312400002,"WOS:000743312400002_Miller, Conrad","Miller, Conrad",Miller,Conrad,2
WOS:000672777600004,"WOS:000672777600004_Coppola, Antonio","Coppola, Antonio",Coppola,Antonio,1
